gameId,year,round,date,venue,startTime,attendance,homeTeam,homeTeamScore,awayTeam,awayTeamScore,rainfall
2014R506,2014,R5,20-Apr-2014,Adelaide Oval,12:40 PM,44770,Adelaide,137,Greater Western Sydney,72,0.0
2014R507,2014,R5,20-Apr-2014,M.C.G.,3:20 PM,17243,Melbourne,78,Gold Coast,86,0.0
2014R508,2014,R5,20-Apr-2014,Docklands,4:40 PM,27986,Western Bulldogs,91,Carlton,119,0.0
2014R509,2014,R5,21-Apr-2014,M.C.G.,3:20 PM,80222,Geelong,106,Hawthorn,87,0.0
2014R601,2014,R6,25-Apr-2014,M.C.G.,2:40 PM,91731,Collingwood,83,Essendon,60,0.0
2014R602,2014,R6,25-Apr-2014,Wellington,7:45 PM,13409,St Kilda,79,Brisbane Lions,82,
2014R603,2014,R6,25-Apr-2014,Subiaco,6:45 PM,37624,Fremantle,61,North Melbourne,74,0.2
2014R604,2014,R6,26-Apr-2014,Carrara,1:40 PM,11504,Gold Coast,134,Greater Western Sydney,94,0.0
2014R605,2014,R6,26-Apr-2014,Docklands,4:40 PM,31005,Carlton,92,West Coast,89,0.0
2014R606,2014,R6,26-Apr-2014,M.C.G.,7:40 PM,24855,Melbourne,38,Sydney,69,0.0
2014R607,2014,R6,27-Apr-2014,Docklands,1:10 PM,17404,Western Bulldogs,83,Adelaide,92,0.0
2014R608,2014,R6,27-Apr-2014,M.C.G.,3:20 PM,52990,Richmond,52,Hawthorn,118,0.0
2014R609,2014,R6,27-Apr-2014,Adelaide Oval,4:10 PM,47007,Port Adelaide,107,Geelong,67,0.0
2014R701,2014,R7,02-May-2014,M.C.G.,7:50 PM,68251,Carlton,70,Collingwood,104,0.0
2014R702,2014,R7,03-May-2014,M.C.G.,1:45 PM,32924,Hawthorn,175,St Kilda,30,2.6
2014R703,2014,R7,03-May-2014,Manuka Oval,2:10 PM,6549,Greater Western Sydney,97,Port Adelaide,132,
2014R704,2014,R7,03-May-2014,Adelaide Oval,4:10 PM,44216,Adelaide,67,Melbourne,70,11.0
2014R705,2014,R7,03-May-2014,Docklands,7:40 PM,33289,Essendon,73,Western Bulldogs,65,2.6
2014R706,2014,R7,03-May-2014,Gabba,7:40 PM,17953,Brisbane Lions,44,Sydney,123,13.8
2014R707,2014,R7,04-May-2014,Docklands,1:10 PM,19819,North Melbourne,77,Gold Coast,120,7.0
2014R708,2014,R7,04-May-2014,M.C.G.,3:20 PM,34377,Geelong,81,Richmond,76,7.0
2014R709,2014,R7,04-May-2014,Subiaco,2:40 PM,40476,West Coast,54,Fremantle,73,0.0
2014R801,2014,R8,09-May-2014,Stadium Australia,7:50 PM,34506,Sydney,107,Hawthorn,88,0.0
2014R802,2014,R8,10-May-2014,Adelaide Oval,1:10 PM,38234,Port Adelaide,94,Fremantle,76,17.4
2014R803,2014,R8,10-May-2014,Gabba,4:40 PM,26522,Brisbane Lions,57,Essendon,65,0.0
2014R804,2014,R8,10-May-2014,M.C.G.,7:40 PM,36326,Melbourne,83,Western Bulldogs,99,12.4
2014R805,2014,R8,11-May-2014,Subiaco,2:40 PM,29391,West Coast,188,Greater Western Sydney,77,0.6
2014R806,2014,R8,12-May-2014,Docklands,7:20 PM,26708,St Kilda,69,Carlton,101,0.0
2014R901,2014,R9,15-May-2014,Adelaide Oval,7:20 PM,50051,Adelaide,76,Collingwood,55,0.0
2014R902,2014,R9,16-May-2014,Docklands,7:50 PM,41098,Essendon,64,Sydney,114,0.0
2014R903,2014,R9,17-May-2014,M.C.G.,1:40 PM,56910,Richmond,74,Melbourne,91,0.0
2014R904,2014,R9,17-May-2014,Docklands,4:40 PM,21152,North Melbourne,125,Brisbane Lions,38,0.0
2014R905,2014,R9,17-May-2014,Subiaco,5:40 PM,38565,Fremantle,96,Geelong,64,0.0
2014R906,2014,R9,18-May-2014,Docklands,4:40 PM,14625,St Kilda,87,Gold Coast,125,0.2
2014R1001,2014,R10,23-May-2014,Kardinia Park,7:50 PM,27402,Geelong,111,North Melbourne,91,2.2
2014R1002,2014,R10,24-May-2014,Sydney Showground,1:40 PM,8331,Greater Western Sydney,41,Richmond,154,0.2
2014R1003,2014,R10,24-May-2014,M.C.G.,4:40 PM,53049,Collingwood,109,West Coast,101,0.2
2014R1004,2014,R10,24-May-2014,Adelaide Oval,7:10 PM,52233,Port Adelaide,100,Hawthorn,86,0.0
2014R1005,2014,R10,25-May-2014,Carrara,3:20 PM,14235,Gold Coast,119,Western Bulldogs,74,0.0
2014R1006,2014,R10,25-May-2014,M.C.G.,4:40 PM,32419,Carlton,81,Adelaide,76,0.8
2014R1101,2014,R11,29-May-2014,S.C.G.,7:10 PM,37355,Sydney,148,Geelong,38,0.0
2014R1102,2014,R11,30-May-2014,Docklands,7:50 PM,34855,St Kilda,54,Collingwood,140,0.0
2014R1103,2014,R11,31-May-2014,Traeger Park,1:10 PM,5655,Melbourne,75,Port Adelaide,95,0.0
2014R1104,2014,R11,31-May-2014,Gabba,4:40 PM,24625,Brisbane Lions,98,Carlton,91,0.6
2014R1105,2014,R11,31-May-2014,M.C.G.,7:45 PM,74664,Essendon,104,Richmond,54,0.0
2014R1106,2014,R11,01-Jun-2014,Adelaide Oval,12:40 PM,49069,Adelaide,109,Gold Coast,77,8.2
2014R1107,2014,R11,01-Jun-2014,Docklands,3:20 PM,14913,Western Bulldogs,51,Fremantle,89,4.8
2014R1108,2014,R11,01-Jun-2014,M.C.G.,4:40 PM,17906,Hawthorn,94,Greater Western Sydney,87,4.8
2014R1109,2014,R11,01-Jun-2014,Subiaco,5:40 PM,35914,West Coast,44,North Melbourne,82,1.0
2014R1201,2014,R12,06-Jun-2014,Docklands,7:50 PM,36952,Geelong,107,Carlton,102,2.2
2014R1202,2014,R12,07-Jun-2014,York Park,1:40 PM,15504,Hawthorn,123,West Coast,79,1.0
2014R1203,2014,R12,07-Jun-2014,Adelaide Oval,4:10 PM,42374,Port Adelaide,129,St Kilda,59,0.0
2014R1204,2014,R12,07-Jun-2014,Sydney Showground,7:40 PM,8429,Greater Western Sydney,66,Essendon,81,0.0
2014R1205,2014,R12,07-Jun-2014,Docklands,7:40 PM,18054,Western Bulldogs,87,Brisbane Lions,95,0.6
2014R1206,2014,R12,08-Jun-2014,Carrara,3:20 PM,21354,Gold Coast,74,Sydney,109,0.0
2014R1207,2014,R12,08-Jun-2014,Subiaco,2:10 PM,35389,Fremantle,90,Adelaide,50,0.0
2014R1208,2014,R12,08-Jun-2014,Docklands,7:10 PM,32977,North Melbourne,116,Richmond,88,0.8
2014R1209,2014,R12,09-Jun-2014,M.C.G.,3:20 PM,68130,Melbourne,28,Collingwood,61,0.0
2014R1301,2014,R13,13-Jun-2014,M.C.G.,7:50 PM,49624,Carlton,90,Hawthorn,118,6.4
2014R1302,2014,R13,14-Jun-2014,M.C.G.,1:45 PM,22083,Richmond,85,Fremantle,105,0.2
2014R1303,2014,R13,14-Jun-2014,S.C.G.,2:10 PM,41317,Sydney,98,Port Adelaide,94,7.0
2014R1304,2014,R13,14-Jun-2014,Subiaco,2:40 PM,32942,West Coast,103,Gold Coast,100,0.0
2014R1305,2014,R13,14-Jun-2014,Adelaide Oval,7:10 PM,47205,Adelaide,109,North Melbourne,73,7.8
2014R1306,2014,R13,14-Jun-2014,Gabba,7:40 PM,12700,Brisbane Lions,80,Greater Western Sydney,125,0.8
2014R1307,2014,R13,15-Jun-2014,Kardinia Park,1:10 PM,25180,Geelong,133,St Kilda,37,20.6
2014R1308,2014,R13,15-Jun-2014,Docklands,3:20 PM,28339,Collingwood,98,Western Bulldogs,106,1.2
2014R1309,2014,R13,15-Jun-2014,M.C.G.,4:40 PM,44626,Essendon,77,Melbourne,78,1.2
2014R1401,2014,R14,20-Jun-2014,M.C.G.,7:50 PM,34648,Richmond,51,Sydney,62,0.0
2014R1402,2014,R14,21-Jun-2014,Adelaide Oval,1:15 PM,34258,Port Adelaide,128,Western Bulldogs,56,4.6
2014R1403,2014,R14,21-Jun-2014,M.C.G.,2:10 PM,70516,Hawthorn,115,Collingwood,86,0.6
2014R1404,2014,R14,21-Jun-2014,Carrara,4:40 PM,18236,Gold Coast,118,Geelong,78,0.0
2014R1405,2014,R14,21-Jun-2014,Subiaco,5:40 PM,25152,Fremantle,105,Brisbane Lions,22,0.2
2014R1406,2014,R14,21-Jun-2014,Docklands,7:40 PM,30948,Essendon,101,Adelaide,92,0.6
2014R1407,2014,R14,22-Jun-2014,Sydney Showground,1:10 PM,9059,Greater Western Sydney,100,Carlton,92,0.6
2014R1408,2014,R14,22-Jun-2014,Docklands,3:20 PM,17317,St Kilda,70,West Coast,103,0.2
2014R1409,2014,R14,22-Jun-2014,M.C.G.,4:40 PM,26615,Melbourne,66,North Melbourne,107,0.2
2014R1501,2014,R15,27-Jun-2014,Docklands,7:50 PM,43732,Geelong,89,Essendon,80,0.0
2014R1502,2014,R15,28-Jun-2014,York Park,1:45 PM,13178,Hawthorn,116,Gold Coast,63,9.0
2014R1503,2014,R15,28-Jun-2014,Docklands,2:10 PM,28487,St Kilda,73,Richmond,117,0.0
2014R1504,2014,R15,28-Jun-2014,Subiaco,2:40 PM,40490,Fremantle,88,West Coast,81,0.0
2014R1505,2014,R15,28-Jun-2014,Gabba,7:40 PM,15862,Brisbane Lions,70,North Melbourne,66,0.0
2014R1506,2014,R15,28-Jun-2014,S.C.G.,7:40 PM,27778,Sydney,106,Greater Western Sydney,60,0.0
2014R1507,2014,R15,29-Jun-2014,Docklands,1:10 PM,24953,Western Bulldogs,91,Melbourne,85,2.4
2014R1508,2014,R15,29-Jun-2014,Adelaide Oval,3:40 PM,50552,Adelaide,99,Port Adelaide,76,1.2
2014R1509,2014,R15,29-Jun-2014,M.C.G.,7:10 PM,40939,Collingwood,91,Carlton,76,2.4
2014R1601,2014,R16,04-Jul-2014,Docklands,7:50 PM,35025,North Melbourne,108,Hawthorn,88,0.0
2014R1602,2014,R16,05-Jul-2014,M.C.G.,1:45 PM,34577,Richmond,79,Brisbane Lions,54,0.2
2014R1603,2014,R16,05-Jul-2014,Sydney Showground,2:10 PM,8383,Greater Western Sydney,72,Adelaide,140,0.0
2014R1604,2014,R16,05-Jul-2014,Carrara,4:40 PM,24032,Gold Coast,80,Collingwood,75,1.2
2014R1605,2014,R16,05-Jul-2014,Adelaide Oval,7:10 PM,46786,Port Adelaide,60,Essendon,62,3.8
2014R1606,2014,R16,05-Jul-2014,Marrara Oval,7:10 PM,9290,Melbourne,34,Fremantle,97,0.0
2014R1607,2014,R16,06-Jul-2014,Docklands,1:10 PM,29297,Carlton,151,St Kilda,66,0.6
2014R1608,2014,R16,06-Jul-2014,Subiaco,1:20 PM,25076,West Coast,51,Sydney,79,1.2
2014R1609,2014,R16,06-Jul-2014,Kardinia Park,4:40 PM,24766,Geelong,69,Western Bulldogs,56,0.4
2014R1701,2014,R17,11-Jul-2014,Adelaide Oval,7:20 PM,50321,Adelaide,92,Hawthorn,104,0.2
2014R1702,2014,R17,12-Jul-2014,M.C.G.,1:45 PM,36385,Melbourne,36,Geelong,102,5.2
2014R1703,2014,R17,12-Jul-2014,Bellerive Oval,2:10 PM,10641,North Melbourne,92,St Kilda,33,0.0
2014R1704,2014,R17,12-Jul-2014,Cazaly's Stadium,4:40 PM,9746,Western Bulldogs,94,Gold Coast,66,0.0
2014R1705,2014,R17,12-Jul-2014,S.C.G.,7:40 PM,34965,Sydney,122,Carlton,51,0.0
2014R1706,2014,R17,12-Jul-2014,Gabba,7:40 PM,13610,Brisbane Lions,64,West Coast,76,0.0
2014R1707,2014,R17,13-Jul-2014,Docklands,1:10 PM,21483,Richmond,126,Port Adelaide,106,3.6
2014R1708,2014,R17,13-Jul-2014,M.C.G.,3:20 PM,58996,Essendon,103,Collingwood,39,3.6
2014R1709,2014,R17,13-Jul-2014,Subiaco,2:40 PM,33597,Fremantle,136,Greater Western Sydney,60,0.0
2014R1801,2014,R18,18-Jul-2014,Docklands,7:50 PM,36689,Carlton,109,North Melbourne,86,3.0
2014R1802,2014,R18,19-Jul-2014,Docklands,4:40 PM,16594,St Kilda,118,Fremantle,60,0.8
2014R1803,2014,R18,19-Jul-2014,Sydney Showground,7:40 PM,7697,Greater Western Sydney,87,Geelong,94,0.0
2014R1804,2014,R18,20-Jul-2014,Adelaide Oval,12:40 PM,37894,Port Adelaide,72,Melbourne,69,0.0
2014R1805,2014,R18,20-Jul-2014,Docklands,4:40 PM,34476,Western Bulldogs,94,Essendon,101,0.0
2014R1806,2014,R18,25-Jul-2014,Subiaco,6:40 PM,32270,West Coast,42,Richmond,59,1.4
2014R1807,2014,R18,26-Jul-2014,Gabba,4:40 PM,27167,Brisbane Lions,110,Gold Coast,56,0.0
2014R1808,2014,R18,26-Jul-2014,M.C.G.,7:40 PM,72768,Hawthorn,104,Sydney,94,0.8
2014R1809,2014,R18,27-Jul-2014,M.C.G.,4:40 PM,41486,Collingwood,82,Adelaide,98,1.8
2014R1901,2014,R19,31-Jul-2014,Subiaco,6:10 PM,35401,Fremantle,83,Carlton,78,1.6
2014R1902,2014,R19,01-Aug-2014,S.C.G.,7:50 PM,36804,Sydney,79,Essendon,57,0.0
2014R1903,2014,R19,02-Aug-2014,Adelaide Oval,1:10 PM,49470,Adelaide,105,West Coast,136,1.6
2014R1904,2014,R19,02-Aug-2014,M.C.G.,4:40 PM,23095,Richmond,89,Greater Western Sydney,62,11.2
2014R1905,2014,R19,02-Aug-2014,Docklands,7:40 PM,32564,North Melbourne,79,Geelong,111,11.2
2014R1906,2014,R19,02-Aug-2014,Carrara,7:40 PM,12027,Gold Coast,117,St Kilda,64,0.0
2014R1907,2014,R19,03-Aug-2014,Docklands,1:10 PM,18079,Melbourne,51,Brisbane Lions,74,0.0
2014R1908,2014,R19,03-Aug-2014,York Park,3:20 PM,14187,Hawthorn,107,Western Bulldogs,45,0.0
2014R1909,2014,R19,03-Aug-2014,M.C.G.,4:40 PM,32807,Collingwood,76,Port Adelaide,70,0.0
2014R2001,2014,R20,08-Aug-2014,M.C.G.,7:50 PM,58032,Richmond,95,Essendon,77,3.4
2014R2002,2014,R20,09-Aug-2014,Manuka Oval,1:45 PM,10211,Greater Western Sydney,51,North Melbourne,126,0.0
2014R2003,2014,R20,09-Aug-2014,Docklands,2:10 PM,28840,Carlton,97,Gold Coast,58,0.0
2014R2004,2014,R20,09-Aug-2014,M.C.G.,4:40 PM,37088,Hawthorn,115,Melbourne,65,0.0
2014R2005,2014,R20,09-Aug-2014,Adelaide Oval,7:10 PM,50087,Port Adelaide,58,Sydney,84,0.0
2014R2006,2014,R20,09-Aug-2014,Kardinia Park,7:40 PM,26885,Geelong,81,Fremantle,79,0.0
2014R2007,2014,R20,10-Aug-2014,Gabba,1:10 PM,19657,Brisbane Lions,63,Adelaide,168,0.0
2014R2008,2014,R20,10-Aug-2014,Docklands,3:20 PM,30095,St Kilda,99,Western Bulldogs,122,2.2
2014R2009,2014,R20,10-Aug-2014,Subiaco,2:40 PM,36458,West Coast,126,Collingwood,66,0.0
2014R2101,2014,R21,15-Aug-2014,Docklands,7:50 PM,38812,Carlton,76,Geelong,82,0.0
2014R2102,2014,R21,16-Aug-2014,S.C.G.,1:45 PM,31361,Sydney,127,St Kilda,56,0.0
2014R2103,2014,R21,16-Aug-2014,Carrara,2:10 PM,10042,Gold Coast,47,Port Adelaide,56,1.8
2014R2104,2014,R21,16-Aug-2014,Docklands,4:40 PM,35905,Essendon,77,West Coast,74,0.6
2014R2105,2014,R21,16-Aug-2014,Adelaide Oval,7:10 PM,50459,Adelaide,69,Richmond,79,0.0
2014R2106,2014,R21,16-Aug-2014,M.C.G.,7:40 PM,32929,Collingwood,56,Brisbane Lions,123,0.6
2014R2107,2014,R21,17-Aug-2014,Docklands,1:10 PM,27164,North Melbourne,111,Western Bulldogs,61,0.8
2014R2108,2014,R21,17-Aug-2014,M.C.G.,3:20 PM,17227,Melbourne,34,Greater Western Sydney,98,0.8
2014R2109,2014,R21,17-Aug-2014,Subiaco,2:40 PM,38506,Fremantle,110,Hawthorn,91,0.0
2014R2201,2014,R22,22-Aug-2014,Adelaide Oval,7:20 PM,52505,Port Adelaide,140,Carlton,37,0.0
2014R2202,2014,R22,23-Aug-2014,Bellerive Oval,1:45 PM,10702,North Melbourne,101,Adelaide,94,0.0
2014R2203,2014,R22,23-Aug-2014,Docklands,2:10 PM,33281,Essendon,108,Gold Coast,89,0.0
2014R2204,2014,R22,23-Aug-2014,Sydney Showground,4:40 PM,10851,Greater Western Sydney,67,Collingwood,75,0.0
2014R2205,2014,R22,23-Aug-2014,Subiaco,5:40 PM,35083,West Coast,119,Melbourne,53,0.0
2014R2206,2014,R22,23-Aug-2014,M.C.G.,7:40 PM,72216,Hawthorn,94,Geelong,71,0.0
2014R2207,2014,R22,24-Aug-2014,Gabba,1:10 PM,17473,Brisbane Lions,48,Fremantle,106,6.0
2014R2208,2014,R22,24-Aug-2014,Docklands,3:20 PM,22430,Western Bulldogs,67,Sydney,130,0.8
2014R2209,2014,R22,24-Aug-2014,M.C.G.,4:40 PM,47200,Richmond,98,St Kilda,72,0.8
2014R2301,2014,R23,29-Aug-2014,M.C.G.,7:50 PM,48980,Collingwood,56,Hawthorn,121,0.0
2014R2302,2014,R23,30-Aug-2014,M.C.G.,1:45 PM,56663,Carlton,90,Essendon,90,0.0
2014R2303,2014,R23,30-Aug-2014,Subiaco,1:10 PM,38209,Fremantle,105,Port Adelaide,97,51.2
2014R2304,2014,R23,30-Aug-2014,Stadium Australia,4:40 PM,31227,Sydney,65,Richmond,68,0.6
2014R2305,2014,R23,30-Aug-2014,Kardinia Park,7:40 PM,24659,Geelong,143,Brisbane Lions,81,0.0
2014R2306,2014,R23,30-Aug-2014,Docklands,7:40 PM,17174,North Melbourne,123,Melbourne,93,0.0
2014R2307,2014,R23,31-Aug-2014,Carrara,1:10 PM,11840,Gold Coast,99,West Coast,151,0.0
2014R2308,2014,R23,31-Aug-2014,Adelaide Oval,2:50 PM,44969,Adelaide,141,St Kilda,62,0.0
2014R2309,2014,R23,31-Aug-2014,Docklands,4:40 PM,14725,Western Bulldogs,109,Greater Western Sydney,115,0.0
2014QF01,2014,QF,05-Sep-2014,M.C.G.,7:50 PM,74757,Hawthorn,104,Geelong,68,0.0
2014QF02,2014,QF,06-Sep-2014,Stadium Australia,2:45 PM,35998,Sydney,93,Fremantle,69,4.4
2014EF01,2014,EF,06-Sep-2014,M.C.G.,7:15 PM,78561,North Melbourne,93,Essendon,81,0.0
2014EF02,2014,EF,07-Sep-2014,Adelaide Oval,2:50 PM,49886,Port Adelaide,132,Richmond,75,0.0
2014SF01,2014,SF,12-Sep-2014,M.C.G.,7:50 PM,65964,Geelong,92,North Melbourne,98,0.0
2014SF02,2014,SF,13-Sep-2014,Subiaco,5:45 PM,42338,Fremantle,83,Port Adelaide,105,0.4
2014PF01,2014,PF,19-Sep-2014,Stadium Australia,7:50 PM,48029,Sydney,136,North Melbourne,65,0.0
2014PF02,2014,PF,20-Sep-2014,M.C.G.,4:45 PM,74856,Hawthorn,97,Port Adelaide,94,0.0
2014GF01,2014,GF,27-Sep-2014,M.C.G.,2:30 PM,99454,Sydney,74,Hawthorn,137,0.0
2013R101,2013,R1,22-Mar-2013,Football Park,8:10 PM,42218,Adelaide,82,Essendon,117,0.4
2013R102,2013,R1,23-Mar-2013,Subiaco,4:40 PM,39629,Fremantle,108,West Coast,80,0.0
2013R103,2013,R1,28-Mar-2013,M.C.G.,7:45 PM,80971,Carlton,101,Richmond,106,17.4
2013R104,2013,R1,30-Mar-2013,Docklands,1:40 PM,25263,Western Bulldogs,127,Brisbane Lions,59,0.0
2013R105,2013,R1,30-Mar-2013,Stadium Australia,4:40 PM,23690,Greater Western Sydney,76,Sydney,106,0.0
2013R106,2013,R1,30-Mar-2013,Carrara,6:45 PM,13832,Gold Coast,90,St Kilda,77,0.0
2013R107,2013,R1,31-Mar-2013,M.C.G.,1:10 PM,22924,Melbourne,54,Port Adelaide,133,2.0
2013R108,2013,R1,31-Mar-2013,Docklands,4:40 PM,41040,North Melbourne,87,Collingwood,103,2.0
2013R109,2013,R1,01-Apr-2013,M.C.G.,3:20 PM,76300,Hawthorn,86,Geelong,93,0.2
2013R201,2013,R2,05-Apr-2013,M.C.G.,7:50 PM,56783,St Kilda,82,Richmond,99,0.0
2013R202,2013,R2,06-Apr-2013,S.C.G.,1:45 PM,20372,Sydney,114,Gold Coast,73,12.6
2013R203,2013,R2,06-Apr-2013,Docklands,2:10 PM,19210,Western Bulldogs,78,Fremantle,106,0.0
2013R204,2013,R2,06-Apr-2013,Gabba,3:40 PM,21308,Brisbane Lions,77,Adelaide,96,2.0
2013R205,2013,R2,06-Apr-2013,Football Park,7:10 PM,25122,Port Adelaide,134,Greater Western Sydney,78,0.0
2013R206,2013,R2,06-Apr-2013,M.C.G.,7:40 PM,51153,Essendon,184,Melbourne,36,0.0
2013R207,2013,R2,07-Apr-2013,Docklands,1:10 PM,34152,Geelong,112,North Melbourne,108,0.0
2013R208,2013,R2,07-Apr-2013,M.C.G.,3:20 PM,84247,Collingwood,117,Carlton,100,0.0
2013R209,2013,R2,07-Apr-2013,Subiaco,2:40 PM,38389,West Coast,98,Hawthorn,148,0.0
2013R301,2013,R3,12-Apr-2013,Subiaco,6:40 PM,35963,Fremantle,68,Essendon,72,0.4
2013R302,2013,R3,13-Apr-2013,Bellerive Oval,1:45 PM,13223,North Melbourne,92,Sydney,131,0.2
2013R303,2013,R3,13-Apr-2013,M.C.G.,2:10 PM,18571,Melbourne,83,West Coast,177,0.2
2013R304,2013,R3,13-Apr-2013,Manuka Oval,4:40 PM,11092,Greater Western Sydney,68,St Kilda,140,0.0
2013R305,2013,R3,13-Apr-2013,Docklands,7:40 PM,43241,Geelong,119,Carlton,103,0.2
2013R306,2013,R3,13-Apr-2013,Carrara,7:40 PM,12961,Gold Coast,92,Brisbane Lions,94,30.0
2013R307,2013,R3,14-Apr-2013,Docklands,1:10 PM,44045,Richmond,135,Western Bulldogs,68,0.0
2013R308,2013,R3,14-Apr-2013,M.C.G.,3:20 PM,72254,Collingwood,90,Hawthorn,145,0.0
2013R309,2013,R3,14-Apr-2013,Football Park,4:10 PM,40707,Port Adelaide,118,Adelaide,109,0.0
2013R401,2013,R4,19-Apr-2013,S.C.G.,7:50 PM,31060,Sydney,103,Geelong,124,0.8
2013R402,2013,R4,20-Apr-2013,York Park,1:45 PM,12619,Hawthorn,118,Fremantle,76,0.6
2013R403,2013,R4,20-Apr-2013,M.C.G.,2:10 PM,81950,Richmond,79,Collingwood,113,0.2
2013R404,2013,R4,20-Apr-2013,Docklands,4:40 PM,46965,St Kilda,91,Essendon,128,0.2
2013R405,2013,R4,20-Apr-2013,Subiaco,5:40 PM,38674,West Coast,65,Carlton,89,0.4
2013R406,2013,R4,20-Apr-2013,Carrara,7:40 PM,11332,Gold Coast,66,Port Adelaide,104,0.0
2013R407,2013,R4,21-Apr-2013,M.C.G.,1:10 PM,20018,Melbourne,144,Greater Western Sydney,103,0.0
2013R408,2013,R4,21-Apr-2013,Football Park,2:50 PM,24684,Adelaide,80,Western Bulldogs,28,7.8
2013R409,2013,R4,21-Apr-2013,Docklands,4:40 PM,22776,North Melbourne,125,Brisbane Lions,62,0.0
2013R501,2013,R5,25-Apr-2013,M.C.G.,2:40 PM,93373,Essendon,121,Collingwood,75,1.0
2013R502,2013,R5,25-Apr-2013,Wellington,7:50 PM,22546,St Kilda,63,Sydney,79,
2013R503,2013,R5,26-Apr-2013,Subiaco,6:45 PM,36365,Fremantle,81,Richmond,80,0.0
2013R504,2013,R5,27-Apr-2013,Manuka Oval,1:45 PM,6832,Greater Western Sydney,104,Gold Coast,148,0.0
2013R505,2013,R5,27-Apr-2013,M.C.G.,4:40 PM,44711,Carlton,115,Adelaide,83,0.0
2013R506,2013,R5,27-Apr-2013,Docklands,7:40 PM,26153,Western Bulldogs,86,Geelong,107,0.0
2013R507,2013,R5,27-Apr-2013,Football Park,7:15 PM,26132,Port Adelaide,84,West Coast,79,0.0
2013R508,2013,R5,28-Apr-2013,Gabba,3:20 PM,19018,Brisbane Lions,122,Melbourne,94,0.0
2013R509,2013,R5,28-Apr-2013,M.C.G.,4:40 PM,42103,Hawthorn,99,North Melbourne,96,0.0
2013R601,2013,R6,03-May-2013,Docklands,7:50 PM,40071,Collingwood,103,St Kilda,77,
2013R602,2013,R6,04-May-2013,Docklands,1:45 PM,30143,Essendon,120,Greater Western Sydney,81,4.0
2013R603,2013,R6,04-May-2013,Bellerive Oval,2:10 PM,10265,North Melbourne,93,Port Adelaide,83,6.2
2013R604,2013,R6,04-May-2013,Football Park,4:10 PM,37324,Adelaide,78,Hawthorn,89,0.0
2013R605,2013,R6,04-May-2013,Carrara,7:40 PM,10552,Gold Coast,54,Fremantle,99,0.0
2013R606,2013,R6,04-May-2013,M.C.G.,7:40 PM,55625,Richmond,87,Geelong,131,4.0
2013R607,2013,R6,05-May-2013,S.C.G.,1:10 PM,23315,Sydney,115,Brisbane Lions,55,0.0
2013R608,2013,R6,05-May-2013,M.C.G.,3:20 PM,35286,Carlton,121,Melbourne,60,0.0
2013R609,2013,R6,05-May-2013,Subiaco,2:40 PM,36163,West Coast,137,Western Bulldogs,67,0.0
2013R701,2013,R7,10-May-2013,Docklands,7:50 PM,53014,Geelong,113,Essendon,85,0.0
2013R702,2013,R7,11-May-2013,Football Park,1:15 PM,25372,Port Adelaide,73,Richmond,114,0.0
2013R703,2013,R7,11-May-2013,Gabba,2:10 PM,17614,Brisbane Lions,82,West Coast,108,0.8
2013R704,2013,R7,11-May-2013,Docklands,4:40 PM,23690,Western Bulldogs,97,North Melbourne,151,0.0
2013R705,2013,R7,11-May-2013,Subiaco,5:40 PM,37214,Fremantle,100,Collingwood,73,7.2
2013R706,2013,R7,11-May-2013,M.C.G.,7:40 PM,54725,Hawthorn,119,Sydney,82,0.0
2013R707,2013,R7,12-May-2013,Sydney Showground,1:10 PM,5830,Greater Western Sydney,52,Adelaide,187,0.0
2013R708,2013,R7,12-May-2013,M.C.G.,4:40 PM,13304,Melbourne,54,Gold Coast,114,0.0
2013R709,2013,R7,13-May-2013,Docklands,7:40 PM,34054,St Kilda,77,Carlton,68,0.6
2013R801,2013,R8,17-May-2013,Subiaco,6:40 PM,38146,West Coast,90,North Melbourne,88,9.4
2013R802,2013,R8,18-May-2013,Docklands,1:45 PM,33915,Essendon,86,Brisbane Lions,96,0.2
2013R803,2013,R8,18-May-2013,York Park,2:10 PM,10513,Hawthorn,140,Greater Western Sydney,57,0.2
2013R804,2013,R8,18-May-2013,Carrara,4:40 PM,13520,Gold Coast,93,Western Bulldogs,61,0.0
2013R805,2013,R8,18-May-2013,M.C.G.,7:40 PM,66768,Collingwood,102,Geelong,96,0.2
2013R806,2013,R8,18-May-2013,S.C.G.,7:40 PM,22546,Sydney,70,Fremantle,70,0.0
2013R807,2013,R8,19-May-2013,Docklands,1:10 PM,29936,Carlton,109,Port Adelaide,91,0.4
2013R808,2013,R8,19-May-2013,M.C.G.,3:20 PM,39148,Richmond,106,Melbourne,72,0.4
2013R809,2013,R8,19-May-2013,Football Park,4:10 PM,34605,Adelaide,87,St Kilda,47,0.0
2013R901,2013,R9,24-May-2013,M.C.G.,7:50 PM,65306,Collingwood,55,Sydney,102,0.0
2013R902,2013,R9,25-May-2013,Football Park,1:15 PM,21309,Port Adelaide,68,Geelong,116,0.0
2013R903,2013,R9,25-May-2013,Sydney Showground,2:10 PM,6324,Greater Western Sydney,55,West Coast,155,5.2
2013R904,2013,R9,25-May-2013,Docklands,4:40 PM,25982,St Kilda,101,Western Bulldogs,110,0.0
2013R905,2013,R9,25-May-2013,Gabba,7:40 PM,24037,Brisbane Lions,85,Carlton,98,1.0
